frame_id,host_recv_iso,png_path,h,w,left_variance,right_variance,横firstcorner_pos,纵firstcorner_pos,count_down,result_cl.matched,result_cl.confidence,result_cr.matched,result_cr.confidence,first_corner,左直left_straight,右直right_straight,左 中 丢last_left_lost_midstart,右 中 丢last_right_lost_midstart,左 生长dir_l,右 生长dir_r
163,50:53.8,C:\Users\28693\Desktop\udp\frames_png\frame_000163.png,120,188,3.990907,343.215698,0,0,0,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,5,4,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,6,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,6,5,5,6,5,5,5,6,5,5,6,5,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,6,5,6,5,5,6,5,6,6,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,6,5,6,6,5,6,6,5,6,6,5,5,5,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,4,3,4,4,3,4,4,3,4,3,3,4,3,4,3,3,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,3,4,3,5,4]"
164,50:53.8,C:\Users\28693\Desktop\udp\frames_png\frame_000164.png,120,188,2.214064,328.087097,0,0,0,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,5,4,5,4,5,5,4,5,5,5,5,4,5,5,4,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,6,6,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,5,6,5,5,5,6,5,5,6,5,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,5,6,6,5,5,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,3,4,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,2,3,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,3,3,3,4]"
165,50:53.8,C:\Users\28693\Desktop\udp\frames_png\frame_000165.png,120,188,0.719136,350.634674,0,0,0,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,4,5,5,5,4,5,4,5,5,4,5,5,5,4,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,6,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,5,6,5,5,6,5,5,5,6,5,5,6,5,5,6,5,5,6,5,6,5,5,6,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,6,5,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,5,6,6,6,5,5,5,5,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,4,4,4,3,3,4,3,3,3,3,3,3,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,3,3,3]"
166,50:53.9,C:\Users\28693\Desktop\udp\frames_png\frame_000166.png,120,188,3.920986,357.603516,0,0,0,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,4,5,5,4,5,4,4,5,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,6,6,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,6,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,6,5,6,6,5,5,6,6,5,6,5,6,6,5,6,5,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,5,5,4,3,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3,4,4,3,4,3,4,3,5,4,4,3,3,3,3,3,4,3,3,3,3,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,3,3,4]"
167,50:53.9,C:\Users\28693\Desktop\udp\frames_png\frame_000167.png,120,188,4.163255,367.496490,0,0,0,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,6,5,6,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,5,6,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,5,6,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,6,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,5,6,6,5,6,5,6,6,5,6,6,5,6,6,6,5,6,6,5,6,6,6,5,6,6,6,5,6,6,6,6,6,5,6,6,6,5,5,5,4,3,4,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,3,3,3,4]"
168,50:54.0,C:\Users\28693\Desktop\udp\frames_png\frame_000168.png,120,188,0.960015,371.872467,0,0,0,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,5,6,5,5,6,5,5,5,6,5,5,6,5,5,6,5,6,5,5,6,5,5,6,5,6,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,6,5,6,5,6,6,5,6,6,5,6,6,6,5,6,6,5,6,6,5,6,6,6,6,5,6,6,6,6,5,6,6,6,6,5,6,6,6,6,6,5,7,6,5,5,4,3,3,4,3,3,4,3,3,3,3,4,3,4,3,3,3,4,3,4,3,3,3,3,4,3,3,4,3,4,3,3,4,3,3,4,3,3,3,4,3,4,3,4,3,4,3,4,4,3,3,4,3,3,3,3,3,3,3,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,3,3,3,4]"
169,50:54.0,C:\Users\28693\Desktop\udp\frames_png\frame_000169.png,120,188,46.722218,384.165009,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,5,5,5,4,5,5,6,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,6,6,5,6,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,6,5,6,6,5,6,5,6,6,5,6,6,5,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,5,6,5,5,4,4,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,5,4,3,3,4,3,4,4,3,3,2,3,3,3,4,3,3,3,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,3,3,4]"
170,50:54.0,C:\Users\28693\Desktop\udp\frames_png\frame_000170.png,120,188,38.870636,-1.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[3,3,3,3,3,3,5,5,5,5,4,4,5,4,4,4,3,3,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,6,7,7,7,7,7,6,7,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7,6,7,7,7,7,7,7,6,7,7,6,7,6,5,5,4,4,4,4,4,5,4,3,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,4,4,5,4,5,4,4,5,4,4,5,4,5,4,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
171,50:54.1,C:\Users\28693\Desktop\udp\frames_png\frame_000171.png,120,188,36.390224,-1.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,5,5,4,4,5,4,4,5,4,4,4,5,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
172,50:54.1,C:\Users\28693\Desktop\udp\frames_png\frame_000172.png,120,188,41.852966,-1.000000,0,0,0,0,0.000000,0,0.000000,0,0,1,0,0,"[3,3,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,5,4,4,5,4,4,5,4,5,4,5,4,5,5,4,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5]"
173,50:54.1,C:\Users\28693\Desktop\udp\frames_png\frame_000173.png,120,188,39.091755,0.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[3,3,3,4,5,4,3,5,4,4,3,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5]"
174,50:54.2,C:\Users\28693\Desktop\udp\frames_png\frame_000174.png,120,188,35.086693,-1.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[3,3,3,3,4,4,4,5,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
175,50:54.2,C:\Users\28693\Desktop\udp\frames_png\frame_000175.png,120,188,31.305126,-1.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[3,3,3,4,4,4,4,4,5,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,4,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
176,50:54.2,C:\Users\28693\Desktop\udp\frames_png\frame_000176.png,120,188,40.072201,0.000000,0,0,0,0,0.000000,0,0.000000,0,0,1,0,0,"[3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,3,5,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,5,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,5,4,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5]"
177,50:54.3,C:\Users\28693\Desktop\udp\frames_png\frame_000177.png,120,188,37.883926,-1.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[4,3,4,4,5,4,3,5,4,4,4,4,4,4,4,4,5,4,4,3,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,4,5,4,5,4,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
178,50:54.3,C:\Users\28693\Desktop\udp\frames_png\frame_000178.png,120,188,37.401031,-1.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,5,4,3,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5]"
179,50:54.3,C:\Users\28693\Desktop\udp\frames_png\frame_000179.png,120,188,37.787056,-1.000000,0,0,0,0,0.000000,0,0.000000,0,2,1,0,0,"[4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,3,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,3,3,5,5,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5]"
